"policy_id","customer_age","gender","region","premium_amount"
"POL_674","41","female","southeast","6185.3208"
"POL_675","44","female","southeast","46200.9851"
"POL_676","45","male","northwest","7222.78625"
"POL_677","55","female","southeast","12485.8009"
"POL_678","60","male","northwest","46130.5265"
"POL_679","56","male","southwest","12363.547"
"POL_680","49","female","northwest","10156.7832"
"POL_681","21","female","southwest","2585.269"
"POL_682","19","male","southwest","1242.26"
"POL_683","39","male","southwest","40103.89"
"POL_684","53","male","northwest","9863.4718"
"POL_685","33","female","southwest","4766.022"
"POL_686","53","male","northeast","11244.3769"
"POL_687","42","male","northeast","7729.64575"
"POL_688","40","male","southeast","5438.7491"
"POL_689","47","female","southwest","26236.57997"
"POL_690","27","male","southeast","34806.4677"
"POL_691","21","male","northeast","2104.1134"
"POL_692","47","male","southwest","8068.185"
"POL_693","20","male","northwest","2362.22905"
"POL_694","24","male","northwest","2352.96845"
"POL_695","27","female","southwest","3577.999"
"POL_696","26","female","northwest","3201.24515"
"POL_697","53","female","northeast","29186.48236"
"POL_698","41","male","southeast","40273.6455"
"POL_699","56","male","northwest","10976.24575"
"POL_700","23","female","southeast","3500.6123"
"POL_701","21","female","southeast","2020.5523"
"POL_702","50","female","northeast","9541.69555"
"POL_703","53","male","southeast","9504.3103"
"POL_704","34","female","northwest","5385.3379"
"POL_705","47","female","northwest","8930.93455"
"POL_706","33","female","southwest","5375.038"
"POL_707","51","female","southeast","44400.4064"
"POL_708","49","male","northwest","10264.4421"
"POL_709","31","female","northeast","6113.23105"
"POL_710","36","female","northeast","5469.0066"
"POL_711","18","male","southeast","1727.54"
"POL_712","50","female","southeast","10107.2206"
"POL_713","43","female","northwest","8310.83915"
"POL_714","20","male","northeast","1984.4533"
"POL_715","24","female","southwest","2457.502"
"POL_716","60","male","southwest","12146.971"
"POL_717","49","female","northwest","9566.9909"
"POL_718","60","male","northwest","13112.6048"
"POL_719","51","female","northwest","10848.1343"
"POL_720","58","female","northwest","12231.6136"
"POL_721","51","female","northeast","9875.6804"
"POL_722","53","male","southwest","11264.541"
"POL_723","62","male","southwest","12979.358"
"POL_724","19","male","southwest","1263.249"
"POL_725","50","female","northeast","10106.13425"
"POL_726","30","female","southeast","40932.4295"
"POL_727","41","male","northwest","6664.68595"
"POL_728","29","female","northeast","16657.71745"
"POL_729","18","female","northeast","2217.6012"
"POL_730","41","female","southeast","6781.3542"
"POL_731","35","male","southeast","19361.9988"
"POL_732","53","male","southwest","10065.413"
"POL_733","24","female","southwest","4234.927"
"POL_734","48","female","northeast","9447.25035"
"POL_735","59","female","southwest","14007.222"
"POL_736","49","female","northwest","9583.8933"
"POL_737","37","female","southeast","40419.0191"
"POL_738","26","male","southwest","3484.331"
"POL_739","23","male","northeast","36189.1017"
"POL_740","29","male","southwest","44585.45587"
"POL_741","45","male","northeast","8604.48365"
"POL_742","27","male","southeast","18246.4955"
"POL_743","53","male","northeast","43254.41795"
"POL_744","31","female","southeast","3757.8448"
"POL_745","50","male","northwest","8827.2099"
"POL_746","50","female","northwest","9910.35985"
"POL_747","34","male","southwest","11737.84884"
"POL_748","19","male","northwest","1627.28245"
"POL_749","47","female","southwest","8556.907"
"POL_750","28","male","northwest","3062.50825"
"POL_751","37","female","southeast","19539.243"
"POL_752","21","male","northwest","1906.35825"
"POL_753","64","male","northwest","14210.53595"
"POL_754","58","female","southeast","11833.7823"
"POL_755","24","male","northeast","17128.42608"
"POL_756","31","male","northeast","5031.26955"
"POL_757","39","female","northeast","7985.815"
"POL_758","47","female","southeast","23065.4207"
"POL_759","30","male","northeast","5428.7277"
"POL_760","18","male","southeast","36307.7983"
"POL_761","22","female","northeast","3925.7582"
"POL_762","23","male","southwest","2416.955"
"POL_763","33","male","southwest","19040.876"
"POL_764","27","male","northeast","3070.8087"
"POL_765","45","female","northeast","9095.06825"
"POL_766","57","female","northwest","11842.62375"
"POL_767","47","male","southwest","8062.764"
"POL_768","42","female","southwest","7050.642"
"POL_769","64","female","southwest","14319.031"
"POL_770","38","female","northwest","6933.24225"
"POL_771","61","male","southwest","27941.28758"
"POL_772","53","female","southwest","11150.78"
"POL_773","44","female","northeast","12797.20962"
"POL_774","19","female","northwest","17748.5062"
"POL_775","41","male","northwest","7261.741"
"POL_776","51","male","southeast","10560.4917"
"POL_777","40","male","northwest","6986.697"
"POL_778","45","male","northeast","7448.40395"
"POL_779","35","male","southeast","5934.3798"
"POL_780","53","male","northwest","9869.8102"
"POL_781","30","male","southwest","18259.216"
"POL_782","18","male","southeast","1146.7966"
"POL_783","51","male","southeast","9386.1613"
"POL_784","50","female","southwest","24520.264"
"POL_785","31","female","southeast","4350.5144"
"POL_786","35","female","southwest","6414.178"
"POL_787","60","male","northeast","12741.16745"
"POL_788","21","male","northwest","1917.3184"
"POL_789","29","male","northeast","5209.57885"
"POL_790","62","female","southeast","13457.9608"
"POL_791","39","female","southeast","5662.225"
"POL_792","19","male","southwest","1252.407"
"POL_793","22","female","northeast","2731.9122"
"POL_794","53","male","southeast","21195.818"
"POL_795","39","female","northwest","7209.4918"
"POL_796","27","male","northwest","18310.742"
"POL_797","30","male","southeast","4266.1658"
"POL_798","30","female","northeast","4719.52405"
"POL_799","58","female","southwest","11848.141"
"POL_800","33","male","northeast","17904.52705"
"POL_801","42","female","southeast","7046.7222"
"POL_802","64","female","southeast","14313.8463"
"POL_803","21","male","southwest","2103.08"
"POL_804","18","female","southeast","38792.6856"
"POL_805","23","male","southeast","1815.8759"
"POL_806","45","female","northwest","7731.85785"
"POL_807","40","female","northwest","28476.73499"
"POL_808","19","female","northwest","2136.88225"
"POL_809","18","male","southeast","1131.5066"
"POL_810","25","male","northeast","3309.7926"
"POL_811","46","female","southwest","9414.92"
"POL_812","33","female","northwest","6360.9936"
"POL_813","54","male","southeast","11013.7119"
"POL_814","28","male","northeast","4428.88785"
"POL_815","36","male","southeast","5584.3057"
"POL_816","20","female","southeast","1877.9294"
"POL_817","24","female","northwest","2842.76075"
"POL_818","23","male","southwest","3597.596"
"POL_819","47","female","northeast","23401.30575"
"POL_820","33","female","northwest","55135.40209"
"POL_821","45","male","southwest","7445.918"
"POL_822","26","male","northwest","2680.9493"
"POL_823","18","female","southeast","1621.8827"
"POL_824","44","female","southeast","8219.2039"
"POL_825","60","male","northwest","12523.6048"
"POL_826","64","female","northeast","16069.08475"
"POL_827","56","male","southeast","43813.8661"
"POL_828","36","male","northeast","20773.62775"
"POL_829","41","male","northeast","39597.4072"
"POL_830","39","male","northwest","6117.4945"
"POL_831","63","male","southwest","13393.756"
"POL_832","36","female","northwest","5266.3656"
"POL_833","28","female","northwest","4719.73655"
"POL_834","58","male","northwest","11743.9341"
"POL_835","36","male","northwest","5377.4578"
"POL_836","42","male","southeast","7160.3303"
"POL_837","36","male","southwest","4402.233"
"POL_838","56","female","northeast","11657.7189"
"POL_839","35","female","northeast","6402.29135"
"POL_840","59","female","northwest","12622.1795"
"POL_841","21","male","southwest","1526.312"
"POL_842","59","male","northeast","12323.936"
"POL_843","23","female","southeast","36021.0112"
"POL_844","57","female","southeast","27533.9129"
"POL_845","53","male","northeast","10072.05505"
"POL_846","60","female","southeast","45008.9555"
"POL_847","51","female","southwest","9872.701"
"POL_848","23","male","southeast","2438.0552"
"POL_849","27","female","southwest","2974.126"
"POL_850","55","male","northwest","10601.63225"
"POL_851","37","female","northeast","37270.1512"
"POL_852","61","male","northwest","14119.62"
"POL_853","46","female","northeast","42111.6647"
"POL_854","53","female","northeast","11729.6795"
"POL_855","49","female","northeast","24106.91255"
"POL_856","20","female","southwest","1875.344"
"POL_857","48","female","southeast","40974.1649"
"POL_858","25","male","northwest","15817.9857"
"POL_859","25","female","southeast","18218.16139"
"POL_860","57","male","southwest","10965.446"
"POL_861","37","female","southwest","46113.511"
"POL_862","38","female","southwest","7151.092"
"POL_863","55","female","northwest","12269.68865"
"POL_864","36","female","northeast","5458.04645"
"POL_865","51","male","southwest","8782.469"
"POL_866","40","male","southwest","6600.361"
"POL_867","18","male","southeast","1141.4451"
"POL_868","57","male","southwest","11576.13"
"POL_869","61","male","northeast","13129.60345"
"POL_870","25","female","southwest","4391.652"
"POL_871","50","male","southwest","8457.818"
"POL_872","26","female","southeast","3392.3652"
"POL_873","42","male","southeast","5966.8874"
"POL_874","43","male","southwest","6849.026"
"POL_875","44","male","northeast","8891.1395"
"POL_876","23","female","northwest","2690.1138"
"POL_877","49","female","southwest","26140.3603"
"POL_878","33","male","southeast","6653.7886"
"POL_879","41","male","southwest","6282.235"
"POL_880","37","female","southwest","6311.952"
"POL_881","22","male","southwest","3443.064"
"POL_882","23","male","northwest","2789.0574"
"POL_883","21","female","northeast","2585.85065"
"POL_884","51","female","northeast","46255.1125"
"POL_885","25","male","northwest","4877.98105"
"POL_886","32","male","southeast","19719.6947"
"POL_887","57","male","northeast","27218.43725"
"POL_888","36","female","northwest","5272.1758"
"POL_889","22","male","southwest","1682.597"
"POL_890","57","male","northwest","11945.1327"
"POL_891","64","female","northwest","29330.98315"
"POL_892","36","female","southeast","7243.8136"
"POL_893","54","male","northeast","10422.91665"
"POL_894","47","male","southeast","44202.6536"
"POL_895","62","male","northeast","13555.0049"
"POL_896","61","female","southwest","13063.883"
"POL_897","43","female","northeast","19798.05455"
"POL_898","19","male","northwest","2221.56445"
"POL_899","18","female","southeast","1634.5734"
"POL_900","19","female","northwest","2117.33885"
"POL_901","49","male","northeast","8688.85885"
"POL_902","60","male","southeast","48673.5588"
"POL_903","26","male","northeast","4661.28635"
"POL_904","49","male","southeast","8125.7845"
"POL_905","60","female","southwest","12644.589"
"POL_906","26","female","northeast","4564.19145"
"POL_907","27","male","northeast","4846.92015"
"POL_908","44","female","southeast","7633.7206"
"POL_909","63","male","southwest","15170.069"
"POL_910","32","female","southwest","17496.306"
"POL_911","22","male","northwest","2639.0429"
"POL_912","18","male","northeast","33732.6867"
"POL_913","59","female","northwest","14382.70905"
"POL_914","44","female","southwest","7626.993"
"POL_915","33","male","northwest","5257.50795"
"POL_916","24","female","southeast","2473.3341"
"POL_917","43","female","northwest","21774.32215"
"POL_918","45","male","northeast","35069.37452"
"POL_919","61","female","southwest","13041.921"
"POL_920","35","female","southeast","5245.2269"
"POL_921","62","female","southwest","13451.122"
"POL_922","62","female","southwest","13462.52"
"POL_923","38","male","southwest","5488.262"
"POL_924","34","male","northwest","4320.41085"
"POL_925","43","male","southwest","6250.435"
"POL_926","50","male","northeast","25333.33284"
"POL_927","19","female","southwest","2913.569"
"POL_928","57","female","southwest","12032.326"
"POL_929","62","female","southeast","13470.8044"
"POL_930","41","male","southeast","6289.7549"
"POL_931","26","male","southeast","2927.0647"
"POL_932","39","female","southwest","6238.298"
"POL_933","46","male","southwest","10096.97"
"POL_934","45","female","southwest","7348.142"
"POL_935","32","male","southeast","4673.3922"
"POL_936","59","female","southwest","12233.828"
"POL_937","44","male","northeast","32108.66282"
"POL_938","39","female","northwest","8965.79575"
"POL_939","18","male","southeast","2304.0022"
"POL_940","53","male","southeast","9487.6442"
"POL_941","18","male","southeast","1121.8739"
"POL_942","50","female","southeast","9549.5651"
"POL_943","18","female","northeast","2217.46915"
"POL_944","19","male","northwest","1628.4709"
"POL_945","62","male","southeast","12982.8747"
"POL_946","56","female","southwest","11674.13"
"POL_947","42","male","southwest","7160.094"
"POL_948","37","male","northeast","39047.285"
"POL_949","42","male","northwest","6358.77645"
"POL_950","25","male","southwest","19933.458"
"POL_951","57","male","northeast","11534.87265"
